lon,lat,type,loctype,address,north,south,east,west
-85.1371525,31.406562,locality,approximate,"haleburg, al 36319, usa",31.4241229,31.3949899,-85.1210909,-85.155248
-87.6214133,34.226488,locality,approximate,"haleyville, al 35565, usa",34.2891599,34.172216,-87.58819,-87.661391
-87.98864379999999,34.1423235,locality,approximate,"hamilton, al, usa",34.190917,34.0411199,-87.8878309,-88.065957
-85.6266327,34.5817507,locality,approximate,"hammondville, al 35989, usa",34.59907889999999,34.535495,-85.61828,-85.6667591
-86.76749799999999,34.0606545,locality,approximate,"hanceville, al 35077, usa",34.0868399,34.035326,-86.730302,-86.795504
-86.4380357,33.3439995,locality,approximate,"harpersville, al, usa",33.3672721,33.270372,-86.3885519,-86.479839
-85.6968778,31.1023998,locality,approximate,"hartford, al 36344, usa",31.1223429,31.085653,-85.6669258,-85.7134799
-86.9352842,34.4434282,locality,approximate,"hartselle, al 35640, usa",34.4873229,34.398342,-86.890529,-87.0032189
-86.7508323,34.8556441,locality,approximate,"harvest, al 35749, usa",34.882126,34.83065200000001,-86.7137059,-86.784959
-87.415301,34.5628707,locality,approximate,"hatton, al 35672, usa",34.5720588,34.5536815,-87.3992936,-87.43130839999999
-86.757773,33.8926003,locality,approximate,"hayden, al 35079, usa",33.9097511,33.8882569,-86.7439969,-86.766882
-86.5802533,32.1840315,locality,approximate,"hayneville, al 36040, usa",32.191476,32.172781,-86.566046,-86.5917669
-86.57193830000001,34.9323102,locality,approximate,"hazel green, al, usa",34.9491919,34.902284,-86.53204009999999,-86.6005249
-85.3421559,31.351284,locality,approximate,"headland, al, usa",31.3963559,31.311643,-85.29699579999999,-85.41754209999999
-86.4696811,31.3607243,locality,approximate,"heath, al 36421, usa",31.372985,31.3394811,-86.459458,-86.47454189999999
-85.5842385,33.6444926,locality,approximate,"heflin, al 36264, usa",33.683071,33.6096321,-85.4958621,-85.6162799
-86.8436004,33.296224,locality,approximate,"helena, al, usa",33.332031,33.2493279,-86.815046,-86.95477509999999
-85.7671936,34.635084,locality,approximate,"henagar, al, usa",34.675922,34.5947291,-85.689109,-85.790666
-86.4197059,33.8850986,locality,approximate,"highland lake, al 35121, usa",33.9039591,33.874845,-86.41142909999999,-86.4377789
-86.4197059,33.8850986,locality,approximate,"highland lake, al 35121, usa",33.9039591,33.874845,-86.41142909999999,-86.4377789
-87.1916834,34.639258,locality,approximate,"hillsboro, al 35643, usa",34.6493669,34.629186,-87.1683159,-87.2000329
-86.15330279999999,32.8923461,colloquial_area,approximate,"hissop, al 35089, usa",32.9017149,32.8829763,-86.1372954,-86.1693102
-86.7708043,33.58266589999999,accounting,rooftop,"1142 e lake blvd, birmingham, al 35217, usa",33.58401488029149,33.5813169197085,-86.7694553197085,-86.7721532802915
-85.8441318,33.6214934,locality,approximate,"hobson city, al, usa",33.62585000000001,33.5968659,-85.8335209,-85.882065
-87.9264233,34.3270425,locality,approximate,"hodges, al 35571, usa",34.361109,34.3126758,-87.9151849,-87.94190479999999
-85.8663574,33.9981546,locality,approximate,"hokes bluff, al, usa",34.0207909,33.956964,-85.798059,-85.93591900000001
-86.1444152,33.1176176,locality,approximate,"hollins, al 35072, usa",33.1269625,33.1082717,-86.12840779999999,-86.16042259999999
-85.6371805,33.52372,locality,approximate,"hollis crossroads, al 36264, usa",33.5330214,33.5144176,-85.6211731,-85.65318789999999
-86.616382,34.1742634,locality,approximate,"holly pond, al, usa",34.1906851,34.151511,-86.5851589,-86.637635
-85.9724787,34.72425,locality,approximate,"hollywood, al, usa",34.7516329,34.6861359,-85.937995000000015,-85.990865
-87.48444889999999,33.2340066,locality,approximate,"holt, al 35404, usa",33.25076,33.201327,-87.461565,-87.505921
-86.3200762,32.6355656,establishment,rooftop,"10073 holtville rd, deatsville, al 36022, usa",32.6369145802915,32.6342166197085,-86.31872721970849,-86.32142518029151
-86.80082279999999,33.4717732,locality,approximate,"homewood, al, usa",33.488796,33.4260571,-86.768276,-86.84839509999999
-86.8113781,33.4053867,locality,approximate,"hoover, al, usa",33.467824,33.2673239,-86.5989479,-86.926154
-86.31661869999999,31.2457259,locality,approximate,"horn hill, al 36467, usa",31.263976,31.21411,-86.29079209999999,-86.3478789
-86.9966606,33.4512197,locality,approximate,"hueytown, al, usa",33.4687459,33.3783661,-86.951576,-87.07980309999999
-85.2296647,32.8345732,locality,approximate,"huguley, al 36863, usa",32.8683129,32.803103,-85.200267,-85.27524489999999
-86.5861037,34.7303688,locality,approximate,"huntsville, al, usa",34.8652061,34.537651,-86.413795,-86.905704
-85.4163327,32.2418146,locality,approximate,"hurtsboro, al 36860, usa",32.248863,32.231195,-85.402425,-85.425319
-86.0880384,34.916196,locality,approximate,"hytop, al 35768, usa",34.931666,34.8809479,-86.07439079999999,-86.100487
-85.68080309999999,34.7142484,locality,approximate,"ider, al, usa",34.729064,34.6713879,-85.635931,-85.68977190000001
-86.7491802,33.35951430000001,locality,approximate,"indian springs village, al, usa",33.387067,33.3371349,-86.70955909999999,-86.774306
-86.70721019999999,33.5381601,locality,approximate,"irondale, al, usa",33.568611,33.4923281,-86.62591990000001,-86.7215458
-86.1438064,34.0356941,church,rooftop,"2020 gallant rd, attalla, al 35954, usa",34.0370430802915,34.0343451197085,-86.14245741970849,-86.14515538029151
-87.8944435,31.5090521,locality,approximate,"jackson, al 36545, usa",31.5829731,31.4916719,-87.85365209999999,-87.921931
-85.7974141,32.8846584,locality,approximate,"jacksons' gap, al 36861, usa",32.906247,32.8634629,-85.78216189999999,-85.8597609
-85.76135359999999,33.8137125,locality,approximate,"jacksonville, al 36265, usa",33.840167,33.7740079,-85.70817,-85.787093
-87.2775053,33.8312185,locality,approximate,"jasper, al, usa",33.9093719,33.7903639,-87.20397489999999,-87.361896
-86.7466522,32.9598451,locality,approximate,"jemison, al, usa",33.00449500000001,32.928188,-86.717361,-86.7628699
-86.5578001,34.2983556,locality,approximate,"joppa, al, usa",34.309318,34.289891,-86.53113599999999,-86.570487
-87.5519582,33.9017737,locality,approximate,"kansas, al, usa",33.911967,33.896833,-87.544634,-87.57576879999999
-86.03357799999999,32.9798441,locality,approximate,"kellyton, al 35089, usa",32.987409,32.965365,-86.025955,-86.043745
-87.9844674,33.5870574,locality,approximate,"kennedy, al 35574, usa",33.594865,33.559281,-87.9635289,-88.01606690000001
-87.5375253,34.8628637,locality,approximate,"killen, al 35645, usa",34.8683441,34.8480409,-87.505855,-87.5539649
-86.81388319999999,33.7734352,locality,approximate,"kimberly, al, usa",33.7962969,33.757719,-86.75233109999999,-86.849474
-85.3443778,31.299063,locality,approximate,"kinsey, al, usa",31.3145189,31.2623931,-85.2976499,-85.37402390000001
-86.1710578,31.21600449999999,locality,approximate,"kinston, al 36453, usa",31.24037389999999,31.198915,-86.15541789999999,-86.185841
-85.0791016,32.4681977,locality,approximate,"ladonia, al, usa",32.4730039,32.4477811,-85.05909199999999,-85.11241989999999
-85.40115879999999,32.899776,locality,approximate,"la fayette, al 36862, usa",32.921889,32.8766799,-85.374397,-85.4265449
-87.078711,33.2703429,establishment,rooftop,"22757 central park dr, lake view, al 35111, usa",33.27169188029149,33.26899391970849,-87.07736201970849,-87.0800599802915
-87.13749589999999,33.2806703,locality,approximate,"lake view, al 35111, usa",33.2946709,33.26567989999999,-87.126504,-87.14853699999999
-85.1904971,32.86873910000001,locality,approximate,"lanett, al 36863, usa",32.8937539,32.8072049,-85.178845,-85.2402159
-86.0744234,34.5389756,locality,approximate,"langston, al 35755, usa",34.5586359,34.512547,-86.05506489999999,-86.12878099999999
-86.54442879999999,33.5481597,locality,approximate,"leeds, al, usa",33.5894482,33.485729,-86.49893,-86.62662399999999
-85.7613554,34.1798177,locality,approximate,"leesburg, al 35983, usa",34.2080249,34.1608119,-85.744598,-85.80852709999999
-87.52891509999999,34.700923,locality,approximate,"leighton, al 35646, usa",34.705889,34.691307,-87.52022579999999,-87.537919
-87.9714774,31.5009206,locality,approximate,"leroy, al 36548, usa",31.530203,31.4571979,-87.931601,-88.0085469
-87.1533469,34.9906391,locality,approximate,"lester, al 35647, usa",34.998066,34.977117,-87.1396221,-87.163462
-85.77799139999999,31.2996162,locality,approximate,"level plains, al, usa",31.3354221,31.283879,-85.745047,-85.786604
-87.3711316,34.96925,locality,approximate,"lexington, al 35648, usa",34.9878539,34.932533,-87.348562,-87.394638
-86.46134459999999,31.2415614,locality,approximate,"libertyville, al 36420, usa",31.252262,31.234207,-86.450313,-86.4677059
-87.4360804,30.4142478,locality,approximate,"lillian, al 36549, usa",30.4221403,30.3986604,-87.40709939999999,-87.4569997
-86.1183061,33.6131588,locality,approximate,"lincoln, al, usa",33.6619979,33.5250149,-86.019493,-86.2137499
-87.7980665,32.3062534,locality,approximate,"linden, al 36748, usa",32.325407,32.278627,-87.76394300000001,-87.81627700000001
-85.7544051,33.3106696,locality,approximate,"lineville, al, usa",33.363224,33.279465,-85.7016909,-85.79828789999999
-86.9266588,33.4256646,locality,approximate,"lipscomb, al 35020, usa",33.4407821,33.416294,-86.91285189999999,-86.9443111
-88.2825251,32.1687554,locality,approximate,"lisman, al 36912, usa",32.201485,32.161811,-88.271166,-88.3228709
-87.6769745,34.5906483,locality,approximate,"littleville, al, usa",34.614492,34.570085,-87.65254089999999,-87.68876
-88.1872475,32.5843025,locality,approximate,"livingston, al, usa",32.6367009,32.560119,-88.16515679999999,-88.217452
-85.5932854,32.6043008,locality,approximate,"loachapoka, al, usa",32.611966,32.597741,-85.5802461,-85.6102559
-86.3496691,31.0104576,locality,approximate,"lockhart, al 36442, usa",31.020291,31.0058689,-86.339591,-86.3603541
-86.6152685,33.9075992,locality,approximate,"locust fork, al, usa",33.9201951,33.8698879,-86.603805,-86.654714
-85.949258,34.1069419,establishment,rooftop,"400 lewis rd, gadsden, al 35904, usa",34.10829088029149,34.10559291970849,-85.94790901970849,-85.95060698029151
-85.55577509999999,31.7834963,locality,approximate,"louisville, al 36048, usa",31.80421399999999,31.7604009,-85.544823,-85.57827379999999
-86.6113658,32.2751399,locality,approximate,"lowndesboro, al 36752, usa",32.2876411,32.2655139,-86.604625,-86.621377
-87.75304539999999,30.6182476,locality,approximate,"loxley, al 36551, usa",30.655037,30.5997579,-87.7422551,-87.773496
-86.2638492,31.7165455,locality,approximate,"luverne, al 36049, usa",31.767622,31.6741629,-86.236987,-86.300957
-87.54974,34.0470483,locality,approximate,"lynn, al, usa",34.101778,34.0209399,-87.5194329,-87.584485
-86.93360419999999,33.521773,locality,approximate,"mcdonald chapel, al 35224, usa",33.5310129,33.5084879,-86.929284,-86.9487039
-88.23333,33.39139,locality,approximate,"macedonia, al 35461, usa",33.4007056,33.3820734,-88.2173226,-88.2493374
-88.0313903,31.2662818,locality,approximate,"mcintosh, al 36553, usa",31.2720011,31.2535031,-88.0158919,-88.037264
-86.7149699,31.54238399999999,locality,approximate,"mckenzie, al 36456, usa",31.57017999999999,31.516586,-86.7043728,-86.7444111
-88.1764179,33.1487346,locality,approximate,"mcmullen, al 35442, usa",33.15007,33.146363,-88.171172,-88.179577
-86.74833180000002,34.6992579,locality,approximate,"madison, al, usa",34.7612829,34.6626119,-86.70604980000002,-86.81563179999999
-85.3932662,31.0357372,locality,approximate,"madrid, al, usa",31.0431099,31.0282421,-85.381445,-85.416889
-87.7761,30.3996424,locality,approximate,"magnolia springs, al, usa",30.4112701,30.392059,-87.767822,-87.78472579999999
-86.80718739999999,33.4029684,establishment,rooftop,"1980 braddock dr, hoover, al 35226, usa",33.4043173802915,33.4016194197085,-86.8058384197085,-86.8085363802915
-85.5191004,31.1393439,locality,approximate,"malvern, al, usa",31.17154,31.1099611,-85.485294,-85.56179
-86.8716549,32.7884608,locality,approximate,"maplesville, al, usa",32.808405,32.75741,-86.863508,-86.89067089999999
-86.4712529,32.7031547,establishment,rooftop,"3056 al-143, marbury, al 36051, usa",32.7045036802915,32.7018057197085,-86.46990391970849,-86.4726018802915
-86.47498379999999,33.6862124,locality,approximate,"margaret, al, usa",33.70731,33.6336439,-86.419787,-86.5124989
-87.3191655,32.6323536,locality,approximate,"marion, al 36756, usa",32.6726339,32.59957,-87.284151,-87.34919579999999
-86.99721699999999,33.5359399,locality,approximate,"maytown, al, usa",33.583339,33.526435,-86.98504989999999,-87.016699
-86.6966533,33.402053,locality,approximate,"meadowbrook, al 35242, usa",33.419854,33.390172,-86.67359800000001,-86.7318279
-87.42831939999999,31.3798894,locality,approximate,"megargel, al 36445, usa",31.3894149,31.370363,-87.412312,-87.4443268
-88.297534,33.1365136,locality,approximate,"memphis, al 35442, usa",33.140079,33.132441,-88.29141299999999,-88.30886989999999
-85.5905204,34.5795282,locality,approximate,"mentone, al, usa",34.5851361,34.551186,-85.5655038,-85.617054
-86.57221539999999,34.8514782,locality,approximate,"meridianville, al, usa",34.9027559,34.8368979,-86.53518100000001,-86.607312
-86.9086811,33.4614078,locality,approximate,"midfield, al, usa",33.472882,33.4434848,-86.90024299999999,-86.95344
-85.4938239,31.3190612,locality,approximate,"midland city, al 36350, usa",31.3355411,31.286772,-85.4657579,-85.5186449
-85.5221667,32.0770977,locality,approximate,"midway, al 36053, usa",32.0872929,32.0654509,-85.511375,-85.529504
-86.2610854,33.183449,locality,approximate,"mignon, al 35150, usa",33.212626,33.1746731,-86.247283,-86.281863
-86.36191629999999,32.4798575,locality,approximate,"millbrook, al, usa",32.570448,32.4468759,-86.3334509,-86.419449
-85.9257985,33.1915052,locality,approximate,"millerville, al 36251, usa",33.2008422,33.18216719999999,-85.90979109999999,-85.94180589999999
-88.0814159,33.5634478,locality,approximate,"millport, al 35576, usa",33.572593,33.5462811,-88.04658889999999,-88.1170301
-88.31334869999999,31.6340496,locality,approximate,"millry, al 36558, usa",31.6551551,31.595539,-88.300302,-88.3562649
-86.9405491,33.5373284,locality,approximate,"minor, al 35224, usa",33.5448879,33.529815,-86.9309909,-86.94869279999999
-88.0398912,30.6953657,locality,approximate,"mobile, al, usa",30.843458,30.560374,-87.9566159,-88.22125290000001
-87.32470769999999,31.5279399,locality,approximate,"monroeville, al 36460, usa",31.5492419,31.47337,-87.30167,-87.36604489999999
-86.86415579999999,33.1006746,locality,approximate,"montevallo, al 35115, usa",33.1636941,33.08411,-86.8148339,-86.8994659
-86.3077368,32.3792233,locality,approximate,"montgomery, al, usa",32.4376769,32.249921,-86.07220509999999,-86.4198699
-86.49081679999999,33.5909365,locality,approximate,"moody, al, usa",33.644559,33.5499201,-86.4368519,-86.5519169
-86.5183246,34.8439785,locality,approximate,"moores mill, al, usa",34.9027859,34.8055418,-86.4848221,-86.554299
-86.8800069,34.625917,locality,approximate,"mooresville, al 35649, usa",34.627967,34.623943,-86.8773898,-86.88400209999999
-86.8086048,33.7481576,locality,approximate,"morris, al 35116, usa",33.761862,33.7262131,-86.781819,-86.827708
-85.77995969999999,33.7192351,establishment,rooftop,"40 twill ln, anniston, al 36201, usa",33.72058408029149,33.7178861197085,-85.7786107197085,-85.7813086802915
-86.6736997,32.1792804,locality,approximate,"mosses, al 36040, usa",32.2026009,32.1489531,-86.6586549,-86.7327059
-87.29335329999999,34.4812062,locality,approximate,"moulton, al 35650, usa",34.515445,34.4552359,-87.248893,-87.31682289999999
-87.6300075,32.9976242,locality,approximate,"moundville, al, usa",33.020291,32.97586709999999,-87.5961069,-87.655183
-86.75221069999999,33.5009384,locality,approximate,"mountain brook, al, usa",33.5225639,33.440841,-86.691666,-86.78808699999999
-86.13497029999999,33.0695635,colloquial_area,approximate,"mt olive, al 35072, usa",33.0789135,33.0602125,-86.1189629,-86.1509777
-86.8561047,33.6709369,locality,approximate,"mt olive, al, usa",33.719662,33.64204,-86.8416139,-86.9062579
-88.01333249999999,31.0851775,locality,approximate,"mt vernon, al 36560, usa",31.1082841,31.0747651,-88.00190099999999,-88.022522
-88.02556,31.06444,locality,approximate,"movico, al 36560, usa",31.0739973,31.0548817,-88.00955259999999,-88.0415674
-86.9741612,33.5498286,locality,approximate,"mulga, al, usa",33.564644,33.5406845,-86.9660211,-86.9832819
-85.95080050000001,33.5298282,locality,approximate,"munford, al, usa",33.5707779,33.5065699,-85.919512,-85.990844
-87.66752919999999,34.7448112,locality,approximate,"muscle shoals, al, usa",34.7957081,34.7007169,-87.5643108,-87.680453
-87.949737,32.2504214,locality,approximate,"myrtlewood, al 36782, usa",32.2648989,32.24071,-87.92961799999999,-87.9644189
